Seria 1, Seria 2, Seria 3, Seria 4
2.428344086034707061e+01,2.291987369257558882e+01,2.594661115246099570e+01,3.212928932096967571e+01
2.357202301152866042e+01,2.489023320514660753e+01,2.749348454830138166e+01,3.388862693943586635e+01
2.250878109453185871e+01,2.581348790701865781e+01,2.658852628940702445e+01,3.210926011674206393e+01
1.997957976014044679e+00,1.374083832021989160e+01,2.649372886637934243e+01,3.151108345089673080e+01
2.486746059320559255e+01,2.745029399205915865e+01,2.837289231203984130e+01,3.427687943729620912e+01
2.439253196079825869e+01,2.357921090689706034e+01,2.719796811237791445e+01,3.281614741309972771e+01
3.823382012075887459e+00,2.538442860049831040e+01,2.782172088393567222e+01,2.745255003495341128e+01
1.104473032368535890e+01,3.179230398454136974e+01,2.798031299816159745e+01,4.627280032556744516e+01
2.186350003413474496e+01,2.455197177764616967e+01,2.570193284295417158e+01,3.216226093008091169e+01
1.282216396781468681e+01,3.074686143858185616e+01,2.920714689823000754e+01,3.471565085600930445e+01
3.221008124245167137e-01,2.968409840337001881e+01,2.857286639034718334e+01,3.674665924994243227e+01
1.896266272468554703e+01,2.686428007736784451e+01,2.925512559751065211e+01,3.620241181582213130e+01
1.665719050206300622e+01,2.832001570260443657e+01,2.663202237792130234e+01,3.391263141991269947e+01
3.234597453621182339e+00,2.649642263268034270e+01,2.939589109668355604e+01,3.250230658555619812e+01
9.052599800395466190e+00,2.948011433670710701e+01,2.649091328018747760e+01,2.853167299191810358e+01
2.161779998531990898e+01,2.613209427972232390e+01,2.510478963730043134e+01,3.312348969395443277e+01
2.325014281465564991e+01,2.226699348254402366e+01,2.381584535765807686e+01,4.018240300133038545e+01
2.123159227845177099e+01,2.304235542746435428e+01,2.745424928822446375e+01,3.089820704922210837e+01
7.561029039839267440e+00,3.415298645405381706e+01,2.703449416717480958e+01,3.130143747814636157e+01
7.475268141699434210e+00,2.488795900391973248e+01,2.607269239821445339e+01,2.915208574915774165e+01
2.256999293095234194e+01,2.643233034649737689e+01,2.409957381903624096e+01,2.370334366364870249e+01
2.743893145787410059e+00,2.339612016033260389e+01,2.903356429209420853e+01,5.117877534533191408e+01
7.387246018324986174e+00,2.847342556527552659e+01,2.461568316655698396e+01,3.413479839449180275e+01
1.115087603905395852e+00,2.437402704113719309e+01,2.692018388164344955e+01,6.542496997846356521e-01
9.330488217772616721e+00,2.400621870717690598e+01,2.413988413550035261e+01,2.373535278617313793e+01
1.955087421326924968e+01,2.628771735045499369e+01,2.783009262862674049e+01,3.129643408933266002e+01
2.442861381600328130e+01,2.710305925047022413e+01,2.713988148924590504e+01,3.271369280358883458e+01
1.627190405120208894e+01,1.969425015125566603e+01,2.687690493947003034e+01,1.894418512252822140e+01
1.185326807412485906e+01,2.479914451881954918e+01,2.852290981461434782e+01,2.899019025380811598e+01
1.825021978968219116e+01,2.275518249902003021e+01,2.655776333211759876e+01,3.159605368328560360e+01
1.957253286419479110e+01,2.950216861693735382e+01,2.650723277934812927e+01,3.295023938518910001e+01
2.284184812702074296e+01,2.513016242847382742e+01,2.488851097658636746e+01,3.088036552992261363e+01
1.234911853286086370e+01,2.516776910954044411e+01,2.621403715478355068e+01,2.976979748455761765e+01
1.764216164363085326e+01,2.145026208835269799e+01,2.669452424621244191e+01,4.063911013010857687e+01
1.390057817197697076e+01,2.612661388285831521e+01,2.672886534178957874e+01,3.597322314785906627e+01
3.656778034573846092e+00,2.243075773803336048e+01,2.681359270022138119e+01,1.178525037308803647e+01
4.169283851129695684e+00,2.796435972302675310e+01,2.829960771846332790e+01,2.899209881695878366e+01
4.358555918799958739e+00,1.868286721720654953e+01,2.796292667218777339e+01,2.780724794002473033e+01
2.383933006443351843e+01,2.411738198902703800e+01,3.130468319870047011e+01,3.795850294091169275e+01
2.038645123318524810e+01,2.813560929051030612e+01,2.605506442634016651e+01,3.651396765380874143e+01
1.653042218277889219e-01,1.001168472829878908e+01,3.069533635465120369e+01,2.520943415680096322e+01
7.503689240734631838e+00,2.979782776041746217e+01,2.982137504196016664e+01,3.262278117882237893e+01
1.291007291289676395e+01,1.749942197432170587e+01,2.744060527416490203e+01,3.338754632879308559e+01
1.869056204073610061e+01,1.683868073298692991e+01,2.618177865172363639e+01,3.304304157967811761e+01
5.059003494348379704e+00,3.047247543643756984e+01,2.592524284249173050e+01,1.670947727420879048e+01
1.981852946576285035e+01,2.339819107546257726e+01,2.727304391370997649e+01,5.847403410015121494e+01
5.689364291083986558e+00,2.548458863969107568e+01,2.717116008905938784e+01,3.685409484482570974e+01
2.199704201830126848e+01,3.238653718985270302e+01,2.798690704089099412e+01,1.869042537013259064e+01
9.407464525496941121e+00,2.334777759581977818e+01,2.763394719142865696e+01,2.090662955759353991e+01
3.328717366630673524e+00,2.254653846774889558e+01,2.736766381146044935e+01,4.500558975329448685e+01
1.405490786382288082e+00,2.850503851486974938e+01,2.752369851894831854e+01,3.003456212324810082e+01
2.365413765622371756e+01,2.410591191636172681e+01,2.487319494666791542e+01,3.722834559720548242e+01
2.046199449487950517e+01,2.403100003422549591e+01,2.903957575840957972e+01,2.506221547631777469e+01
4.245203794385768781e+00,2.485641573807225768e+01,2.762768838220331347e+01,3.627849952204562811e+01
7.202140397709238862e+00,3.163550960621910235e+01,2.648206962713321744e+01,2.405577799505401870e+01
1.018920965432124959e+01,2.389456125441965284e+01,2.755749387488127766e+01,2.513971739912187431e+01
2.155073491486130877e+01,2.788001967903754519e+01,2.547788509575439164e+01,1.989007510635497056e+01
1.662849739145567796e+01,2.250293396206026131e+01,2.809509325896139842e+01,3.327475160596713266e+01
2.292086923520864161e+01,2.693673534094832434e+01,2.881045898045512388e+01,3.021942014218517514e+01
1.333972989203620330e+01,2.673289270829313935e+01,2.699688722349319292e+01,3.221357488684212456e+01
7.180301281981912531e+00,3.263268568991439622e+01,2.717232344869603367e+01,3.992948066030400867e+01
5.599914930751292985e-01,2.394433112132942654e+01,2.932157757770655593e+01,4.343367606208160936e+01
1.637433406999991448e+01,3.802121022540322315e+01,2.522737662321461016e+01,2.169072361169738627e+01
1.481608913837727215e+01,2.386816490955119008e+01,2.491476440002781700e+01,2.548802861915892493e+01
1.002610937896174192e+01,1.973118399056323824e+01,2.730576923287862812e+01,5.041755405988574523e+01
6.905754791923410352e+00,3.010806618292195935e+01,2.635396628036371780e+01,2.097218532544605907e+01
7.810501261781493731e+00,2.219838561160626966e+01,2.666212973256220664e+01,3.045903816968360545e+01
2.349307128226004338e+01,2.689351729679123082e+01,2.753280652724684074e+01,1.749040660497006172e+01
1.344033148870737904e+01,2.003956730280531673e+01,2.455794279160097204e+01,3.848116686109159446e+01
2.400987709262200553e+01,8.627360161687388285e+00,2.508685480243885735e+01,2.490291285593983872e+01
1.324354900751833242e+01,1.377659497452530601e+01,2.673333478348712333e+01,4.114754690354989464e+01
1.373042232269389196e+01,2.770567781357650006e+01,2.762379657088090568e+01,4.834076007727759361e+01
3.213973819095802931e+00,1.815856076223557380e+01,2.906837961609549836e+01,3.592629164182748980e+01
1.775317658994905301e+01,3.228234409806422178e+01,2.506582892606741453e+01,2.775079530642794978e+01
1.167963915348456361e+01,2.497944289332145118e+01,2.445896765306181564e+01,3.903008074072359079e+01
8.794252534659458220e+00,1.863184301895919504e+01,2.460334576225668712e+01,2.412468272782581735e+01
1.063530685968024869e+01,2.558992730721424635e+01,2.895082060776250543e+01,4.739067675384855249e+01
2.109632293843882067e+01,2.656853507318352570e+01,2.630132255448087619e+01,4.034734974989606116e+01
9.224874036599080895e+00,2.420783102743487447e+01,2.839508909278362481e+01,4.059470870556648237e+01
1.138660734113116568e+01,2.671612868790941775e+01,2.814777837530494864e+01,3.080980160753962238e+01
6.899588881817889430e+00,2.577936080226761106e+01,2.795652766293232716e+01,2.838402372095743331e+01
1.235325461692222326e+01,2.933653862343202690e+01,2.971717659099888920e+01,3.936892978576766211e+01
4.274996031095929183e+00,2.893915441900775321e+01,2.902103757078611324e+01,3.393782038744951279e+01
7.417254765809008887e+00,3.161965576017470525e+01,2.701578204865371546e+01,2.239248326955854651e+01
1.874270715776995644e+01,4.253333919249379846e+01,2.582525835271687242e+01,2.576734768662592145e+01
1.997950645985704909e+01,3.263664190388705322e+01,2.680507437653687575e+01,2.471137394705272783e+01
9.756554906225211710e+00,2.328165925816250947e+01,2.776124275454404255e+01,2.826046030830451627e+01
1.334377545429316037e+01,2.605604523463416911e+01,2.768512420586380074e+01,4.484014303046414085e+01
5.033350749899856424e-01,3.861985016664564085e+01,2.416683094205328075e+01,3.738170313697812475e+01
5.159855477587607986e+00,4.421910933605602168e+01,2.692854304604072624e+01,3.524830343923130727e+01
1.902292566103628957e+01,2.210580477115934173e+01,2.718528381449045384e+01,1.942554361361164439e+01
1.169165609960943542e+01,2.827076605504230145e+01,2.938551094812163456e+01,2.870492955904041565e+01
2.393856744491893096e+01,1.769372915153261872e+01,2.615417652226776113e+01,3.921715752750459671e+01
1.292002927558955072e+00,1.206724610252693530e+01,2.662110147732930443e+01,3.954636296176322929e+01
1.396749685719283995e+01,1.880845389567661030e+01,2.688483235765525237e+01,4.211594978565810976e+01
7.214921711158295281e+00,1.878962608040255233e+01,2.594345961008480472e+01,4.078077598428620831e+01
1.468873466760691215e+01,2.887765451920999027e+01,2.642587762137951657e+01,2.659364725864829992e+01
1.955998682257083843e+01,2.276197840485204438e+01,3.046397847783489965e+01,3.888539407269883696e+01
1.116617963689199300e+01,2.639511042180194522e+01,2.523432733926263793e+01,3.748877939652560087e+01
9.340212218647160114e+00,2.379610069432445840e+01,2.673783147435150553e+01,2.062718867112590715e+01
9.153961109692469122e+00,1.853697566449676160e+01,2.491924350812277567e+01,3.217843414116370582e+01
1.711753488664001210e+01,3.413902318113694889e+01,2.498443405215261137e+01,2.449269650142811727e+01
3.319805192081637379e+00,2.795996055298368432e+01,2.412584150223406709e+01,1.826851841577327207e+01
1.423816744973791515e+01,1.633272690068900346e+01,2.453410587758449779e+01,3.767821925272601646e+01
2.390944844762446309e+01,3.158773374431864767e+01,2.881602595766105779e+01,2.861816998849758065e+01
1.361452640364778865e+01,3.620987048830090060e+01,2.647069732275007681e+01,3.677714604073055682e+01
1.988105409464883522e+01,1.651595463653301010e+01,2.734728735074888206e+01,3.056103214336918583e+01
2.014766688461621769e+01,2.905328616132701214e+01,2.698804257349179281e+01,3.057397992413651622e+01
2.564467911613652173e+00,2.598708658270352245e+01,2.742470198831481909e+01,3.595957985344940511e+01
9.619356073800927831e+00,2.815104900330282689e+01,2.641963014089739303e+01,3.092169446318711223e+01
2.107272223529163213e+01,1.866610033394614376e+01,2.603676118453673283e+01,2.316633173734177120e+01
1.109816224870364110e+01,3.369276370679353505e+01,2.666607425252114538e+01,3.188676558143570006e+01
8.105637344590119753e+00,7.974954087559410709e+00,2.727517426556687852e+01,3.946542505293428604e+01
1.755188859118870681e+01,2.381784267341996397e+01,2.977421615290338153e+01,4.477781237952603277e+01
4.808161028047583052e+00,1.984845460582255328e+01,2.692545523265635410e+01,1.574108376311744451e+01
1.825733339773398711e+01,2.083917336656190855e+01,2.738509070812710888e+01,3.905832408005215228e+01
1.668883378115760863e+01,2.525894156822162628e+01,2.701315319552448813e+01,2.330555460651372357e+01
1.507383945859986163e+01,2.559333646920501693e+01,2.858302069924445021e+01,2.727795141296295967e+01
1.863393056354914634e+01,1.234236234030310975e+01,2.779557856945279681e+01,3.433071256553638051e+01
1.300230495379119411e+01,1.582658734220115448e+01,2.627974612857357783e+01,3.038128223718561216e+01
9.333574175516359261e+00,2.641659730426469110e+01,2.729845768079814050e+01,3.777728476058602070e+01
1.133031639246079303e-01,3.592192141239080883e+01,2.515993611961923904e+01,3.028920258539533705e+01
1.006305117826084050e+01,3.429768694922356076e+01,2.841977763032945248e+01,2.020230487956725796e+01
1.974330190899489068e+01,3.928379436893057175e+01,2.772921220075618720e+01,2.192645533478429343e+01
8.715576581883087925e+00,2.470144634665129146e+01,2.718225570000975821e+01,3.750607256910193144e+01
2.080608728901124493e+01,1.782234705594463264e+01,2.711367958555943858e+01,2.777258256773274425e+01
2.347112389071543248e+01,1.516421959388227236e+01,2.756236893849808212e+01,2.042372804409600207e+01
4.288385159546895586e+00,1.822974936058998452e+01,2.584673134618673629e+01,2.536605770930663439e+01
